#,"By agreeing to take part in this survey, you confirm that you have read, understood and agreed with the following statements. Please note that this survey will skip to the end if you disagree to take part: 
g6samt6i0vo63j99g6samlvlfbe8u65a,,Female,25 to 29,No,"Living with other adults that are non-family members, such as friends/ flatmates",7.0,The same,Some of the time,Some of the time,To a large extent,Definitely disagree,0,0,0,0,None of the above,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Renting from private landlord,,Don't know,Don't know,0.0,0.0,0.0,0.0,0,,0.0,Never,Never,Never,Working full-time,,,,,,Student,,Prefer not to say,54310.0,2022-11-27 12:47:00,2022-11-27 12:50:00,00:03:00,2022-11-27,1,1.0,0,Never true,0,0.0,,0.0,0.0,0.0,0.0,High,High,Secure
l7jzkbp6gc3uipt0xtiel7jzkbpxfwz9,,Female,35 to 39,No,Living with partner/ spouse (NO children or children have left home),7.0,Much better,Some of the time,Some of the time,To some extent,Definitely agree,0,0,0,0,None of the above,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Buying the house on a mortgage,,D,No,0.0,0.0,0.0,0.0,0,,0.0,Some months but not every month,Some months but not every month,Never,Working full-time,,,,,,,,"More than £58,900 p.a.",54717.0,2022-11-27 17:01:00,2022-11-27 17:04:00,00:02:59,2022-11-27,1,1.0,0,Never true,0,0.0,,1.0,0.0,0.0,1.0,High,High,Moderate Risk
zfe7zkb13r4lrn4gzfe7r2pmixxw21p1,,Female,25 to 29,No,Living with partner/ spouse (NO children or children have left home),8.0,Better,Hardly ever or never,Hardly ever or never,To a large extent,Tend to agree,0,0,0,0,None of the above,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Renting from private landlord,,D,No,0.0,1.0,0.0,0.0,0,,0.0,Some months but not every month,Some months but not every month,1 or 2 months,Working full-time,,,,,,,,"£24,301- £37,900 p.a.",55584.0,2022-11-22 15:39:00,2022-11-22 15:43:00,00:03:36,2022-11-22,1,1.0,0,Never true,0,0.0,,0.0,0.0,0.0,1.0,High,High,Moderate Risk
g5rbfs0tjn30a5d616hlsg5rbfsedbnx,,Male,55 to 59,Prefer not to say,"Living with other adults that are non-family members, such as friends/ flatmates",2.0,Much worse,Often,Often,Not at all,Definitely disagree,0,0,0,1,,,,0.0,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Temporarily living with friends and/ or family while attempting to find permanent accommodation,,D,Don't know,1.0,1.0,1.0,1.0,1,,1.0,Almost every month,Almost every month,Almost every month,Working full-time,,,,,,,,"£14,901- £24,300 p.a.",56009.0,2022-11-27 14:31:00,2022-11-27 14:36:00,00:05:53,2022-11-27,1,1.0,1,Often true,1,0.0,,1.0,8.0,0.0,7.0,Very Low,High,High Risk
die4vxa3u5qf54vjwd9die4vx5rx4o4k,,Female,35 to 39,No,Living on my own (NO children or children have left home),7.0,The same,Hardly ever or never,Hardly ever or never,To some extent,Tend to agree,0,0,0,0,None of the above,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Owning the house outright,,E,No,0.0,0.0,0.0,0.0,0,,0.0,Some months but not every month,,Never,Working full-time,,,,,,,,"£37,901- £58,900 p.a.",56260.0,2022-11-27 15:04:00,2022-11-27 15:11:00,00:06:58,2022-11-27,1,1.0,0,Never true,0,0.0,,0.0,0.0,0.0,0.0,High,High,Secure
pbwbaqzvh7o6c6agvdt9pbwbaq7d88vg,,Female,30 to 34,No,Living on my own (NO children or children have left home),8.0,The same,Often,Some of the time,To some extent,Tend to agree,0,0,0,0,None of the above,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Buying the house on a mortgage,,A,No,0.0,0.0,0.0,0.0,0,,0.0,1 or 2 months,1 or 2 months,Never,,Working part-time,,,,,,,Prefer not to say,59265.0,2022-11-22 18:22:00,2022-11-22 18:26:00,00:03:42,2022-11-22,1,1.0,0,Never true,0,0.0,,0.0,0.0,0.0,0.0,High,High,Secure
ujkzwzxlf8yxkocpzpevujkzwzm4sc2i,,Female,35 to 39,No,Living with partner/ spouse/ older relative WITH children under 18,8.0,Better,Some of the time,Hardly ever or never,To some extent,Definitely disagree,0,0,1,0,,Olio,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Buying the house on a mortgage,,Don't know,No,0.0,0.0,0.0,0.0,0,,0.0,Never,Never,Some months but not every month,Working full-time,,,,,,,,"More than £58,900 p.a.",60378.0,2022-11-27 20:14:00,2022-11-27 20:20:00,00:06:20,2022-11-27,1,1.0,0,Never true,0,0.0,Yes,0.0,0.0,0.0,0.0,High,High,Secure
4jt5flo7ucxt8yq7ppc62zd4jt5fkq3o,,Female,35 to 39,No,Living with partner/ spouse (NO children or children have left home),8.0,Better,Hardly ever or never,Hardly ever or never,To a large extent,Tend to disagree,0,0,0,0,None of the above,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Buying the house on a mortgage,,Don't know,No,0.0,0.0,0.0,0.0,0,,0.0,Never,Never,Never,Working full-time,,,,,,,,"More than £58,900 p.a.",61802.0,2022-11-22 16:47:00,2022-11-22 16:50:00,00:03:06,2022-11-22,1,1.0,0,Never true,0,0.0,,0.0,0.0,0.0,0.0,High,High,Secure
dev9tvhsguewl6fhfwesk7dev9tvh6fy,,Prefer not to say,55 to 59,Yes,"Living with other adults that are non-family members, such as friends/ flatmates",5.0,Worse,Often,Often,Not at all,Definitely disagree,1,0,0,0,,Olio,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Living in rented accommodation from Housing Association,,D,No,0.0,0.0,0.0,0.0,0,,0.0,Some months but not every month,Some months but not every month,Almost every month,,Working part-time,,,,Not working- long term sick or disabled,,,"Less than £14,900 p.a.",62715.0,2022-11-22 20:34:00,2022-11-22 20:41:00,00:07:28,2022-11-22,1,1.0,0,Never true,1,0.0,,0.0,1.0,0.0,0.0,Marginal,High,Secure
3w20ho50powwz9d2bp3w20h2qocddgy7,,Female,25 to 29,No,"Living with other adults that are non-family members, such as friends/ flatmates",7.0,Better,Some of the time,Some of the time,To a large extent,Tend to disagree,0,0,0,0,None of the above,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Renting from private landlord,,Don't know,No,0.0,0.0,0.0,0.0,0,,0.0,1 or 2 months,1 or 2 months,1 or 2 months,Working full-time,,,,,,,,"£24,301- £37,900 p.a.",64580.0,2022-11-22 15:53:00,2022-11-22 15:57:00,00:03:44,2022-11-22,1,1.0,0,Never true,0,0.0,,0.0,0.0,0.0,0.0,High,High,Secure
tah89ppca5kls6wwwuytah89p8tlf9ns,,Male,25 to 29,No,"Living with other adults that are non-family members, such as friends/ flatmates",9.0,Better,Hardly ever or never,Hardly ever or never,To a large extent,Definitely agree,0,0,0,0,None of the above,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Renting from private landlord,,Don't know,No,0.0,0.0,0.0,0.0,0,,0.0,Never,Never,Never,Working full-time,,,,,,,,"More than £58,900 p.a.",67210.0,2022-11-22 15:55:00,2022-11-22 15:57:00,00:02:30,2022-11-22,1,1.0,0,Never true,0,0.0,,0.0,0.0,0.0,0.0,High,High,Secure
7z6uqtu73je4tz0iez5h7z6uqtc4q87p,,Female,30 to 34,No,"Living with other adult family members (i.e. aged 18 or older, such as adult children, parents and/ or elderly relatives)",7.0,Better,Often,Some of the time,To some extent,Tend to disagree,0,0,0,0,None of the above,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Owning the house outright,,Don't know,Don't know,0.0,0.0,0.0,0.0,0,,0.0,1 or 2 months,,Never,Working full-time,,,,,,,,"£24,301- £37,900 p.a.",68204.0,2022-11-22 20:36:00,2022-11-22 20:43:00,00:06:54,2022-11-22,1,1.0,0,Never true,0,0.0,,0.0,0.0,0.0,0.0,High,High,Secure
seozpu2sq2jum7ns8nf0gseozpu9ljsl,,Female,40 to 44,No,Living with partner/ spouse/ older relative WITH children under 18,7.0,Better,Hardly ever or never,Hardly ever or never,To a large extent,Definitely agree,0,1,1,0,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Buying the house on a mortgage,,Don't know,No,0.0,1.0,0.0,0.0,0,,0.0,1 or 2 months,1 or 2 months,Never,,,,,,,,Maternity leave,"More than £58,900 p.a.",68701.0,2022-11-22 22:59:00,2022-11-22 23:05:00,00:06:03,2022-11-22,1,1.0,0,Never true,0,0.0,No,0.0,0.0,0.0,1.0,High,High,Moderate Risk
58jeibdget259j58je0j5boxjb6v80kn,,Female,45 to 49,No,"Living with other adult family members (i.e. aged 18 or older, such as adult children, parents and/ or elderly relatives)",5.0,Better,Some of the time,Some of the time,To some extent,Tend to disagree,0,0,0,0,None of the above,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Buying the house on a mortgage,,D,No,0.0,0.0,0.0,0.0,0,,0.0,Almost every month,Some months but not every month,Some months but not every month,,,,,,,,Full time carer,Prefer not to say,69007.0,2022-11-22 15:48:00,2022-11-22 15:52:00,00:03:26,2022-11-22,1,1.0,0,Never true,0,0.0,,0.0,0.0,0.0,0.0,High,High,Secure
77o816dhfx2vmq7iwri77o816wnvsuyb,,Female,35 to 39,No,Living with partner/ spouse (NO children or children have left home),8.0,Better,Hardly ever or never,Hardly ever or never,To a large extent,Definitely disagree,0,0,0,0,None of the above,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Owning the house outright,,Don't know,Yes,0.0,0.0,0.0,0.0,0,,0.0,Never,,Never,,,,,Not working- looking after house/ children,,,,"£24,301- £37,900 p.a.",73244.0,2022-11-28 13:28:00,2022-11-28 13:33:00,00:04:29,2022-11-27,1,1.0,0,Never true,0,0.0,,0.0,0.0,0.0,0.0,High,High,Secure
mqrz1ju32lsaillo8ufc0hmqrz1juc4s,,Female,70 to 74,No,Living on my own (NO children or children have left home),9.0,The same,Some of the time,Hardly ever or never,To a large extent,Tend to agree,0,0,0,0,None of the above,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Owning the house outright,,Don't know,No,0.0,0.0,0.0,0.0,0,,0.0,Never,,Never,,,,Retired,,,,,"£24,301- £37,900 p.a.",73333.0,2022-11-22 19:16:00,2022-11-22 19:23:00,00:07:07,2022-11-22,1,1.0,0,Never true,0,0.0,,0.0,0.0,0.0,0.0,High,High,Secure
nghr7tdcz1j5rp4q6acynghrzpitkyo3,,Female,45 to 49,No,Living with partner/ spouse/ older relative WITH children under 18,8.0,Much better,Hardly ever or never,Hardly ever or never,To a large extent,Tend to agree,0,0,0,0,None of the above,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Buying the house on a mortgage,,Don't know,No,0.0,0.0,0.0,0.0,0,,0.0,1 or 2 months,Never,Never,Working full-time,,,,,,,,"More than £58,900 p.a.",75222.0,2022-11-22 22:22:00,2022-11-22 22:28:00,00:05:06,2022-11-22,1,1.0,0,Never true,0,0.0,No,0.0,0.0,0.0,0.0,High,High,Secure
3ik41qqswv4ot48yq3ikjh6vzgn7lp2g,,Female,35 to 39,No,Living with partner/ spouse/ older relative WITH children under 18,10.0,The same,Some of the time,Hardly ever or never,To some extent,Tend to agree,0,0,1,0,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Renting from private landlord,,Don't know,No,0.0,0.0,0.0,0.0,0,,0.0,Some months but not every month,Some months but not every month,1 or 2 months,,Working part-time,,,,,,,"£37,901- £58,900 p.a.",80620.0,2022-11-23 11:35:00,2022-11-23 11:39:00,00:04:42,2022-11-22,1,1.0,0,Never true,0,0.0,No,0.0,0.0,0.0,0.0,High,High,Secure
cide7sslspkz1rrkd8cidenmcqp6ld1v,,Female,30 to 34,Prefer not to say,"Living with other adults that are non-family members, such as friends/ flatmates",7.0,The same,Hardly ever or never,Some of the time,To some extent,Definitely disagree,1,0,0,0,,Olio,,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Renting from private landlord,,Don't know,Don't know,0.0,0.0,0.0,0.0,0,,0.0,Never,Some months but not every month,Never,,,,,,,,Apprentice,"£14,901- £24,300 p.a.",82500.0,2022-11-22 18:43:00,2022-11-22 18:48:00,00:05:04,2022-11-22,1,1.0,1,Never true,0,0.0,,1.0,2.0,0.0,1.0,Marginal,High,Moderate Risk
o8zg6m4vdq3vi6708o8zg6m4v4nl6v00,,Female,45 to 49,No,"Living with other adult family members (i.e. aged 18 or older, such as adult children, parents and/ or elderly relatives)",7.0,Better,Often,Some of the time,To a large extent,Tend to agree,0,0,0,0,None of the above,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Owning the house outright,,Don't know,No,0.0,0.0,0.0,0.0,0,,0.0,Never,,Never,Working full-time,,,,,,,,"£24,301- £37,900 p.a.",83124.0,2022-11-23 07:11:00,2022-11-23 07:17:00,00:05:30,2022-11-22,1,1.0,0,Never true,0,0.0,,0.0,0.0,0.0,0.0,High,High,Secure
90113ka816gd1cvnu901jt2000wdpkh1,,Prefer not to say,30 to 34,Yes,"Living with other adult family members (i.e. aged 18 or older, such as adult children, parents and/ or elderly relatives)",9.0,The same,Hardly ever or never,Some of the time,To some extent,Tend to disagree,0,0,1,1,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Temporarily living with friends and/ or family while attempting to find permanent accommodation,,Don't know,Don't know,0.0,0.0,0.0,0.0,0,,0.0,1 or 2 months,1 or 2 months,1 or 2 months,,,,,,,Student,,"Less than £14,900 p.a.",84310.0,2022-11-22 15:44:00,2022-11-22 15:46:00,00:02:24,2022-11-22,1,1.0,0,Never true,0,0.0,,0.0,0.0,0.0,0.0,High,High,Secure
ta56s13twbx3oe0pfvta51na0v73tt95,,Female,40 to 44,No,Living with partner/ spouse/ older relative WITH children under 18,10.0,Much better,Hardly ever or never,Hardly ever or never,To a large extent,Tend to disagree,0,0,0,0,None of the above,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Renting from private landlord,,D,No,0.0,0.0,0.0,0.0,0,,0.0,Never,Never,Never,,,,,Not working- looking after house/ children,,,,"£14,901- £24,300 p.a.",85183.0,2022-11-22 15:38:00,2022-11-22 15:45:00,00:06:35,2022-11-22,1,1.0,0,Never true,0,0.0,No,0.0,0.0,0.0,0.0,High,High,Secure
8gm10v6yxu33wcvpn8gm19zox0adyi7x,,Male,35 to 39,No,Living with partner/ spouse/ older relative WITH children under 18,7.0,The same,Hardly ever or never,Hardly ever or never,To some extent,Tend to agree,0,0,1,0,,,,0.0,,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,Buying the house on a mortgage,,Don't know,No,0.0,0.0,0.0,1.0,1,,0.0,1 or 2 months,Never,1 or 2 months,Working full-time,,,,,,,,"£37,901- £58,900 p.a.",85575.0,2022-11-22 15:59:00,2022-11-22 16:04:00,00:05:39,2022-11-22,1,1.0,1,Never true,1,0.0,No,0.0,6.0,1.0,2.0,Very Low,Marginal,Moderate Risk
ldlufbyl9oopl0iemmcsk7pldlufbx5n,,Female,35 to 39,No,Living with partner/ spouse/ older relative WITH children under 18,9.0,The same,Hardly ever or never,Hardly ever or never,To a large extent,Tend to agree,0,0,0,0,None of the above,,,0.0,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Buying the house on a mortgage,,Don't know,No,0.0,0.0,0.0,1.0,0,,0.0,Some months but not every month,Never,Never,Working full-time,,,,,,,,"More than £58,900 p.a.",85739.0,2022-11-22 15:33:00,2022-11-22 15:38:00,00:04:56,2022-11-22,1,1.0,0,Never true,1,0.0,No,0.0,3.0,0.0,1.0,Low,High,Moderate Risk
xx96abqbsni04idnxx96abq35ogr9574,,Female,35 to 39,No,Living with partner/ spouse/ older relative WITH children under 18,8.0,The same,Hardly ever or never,Some of the time,To a large extent,Definitely agree,0,1,1,0,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,Living with family,D,No,0.0,0.0,0.0,0.0,0,,0.0,Never,Never,1 or 2 months,,,,,Not working- looking after house/ children,,,,"£37,901- £58,900 p.a.",85850.0,2022-11-22 17:30:00,2022-11-22 17:36:00,00:05:35,2022-11-22,1,1.0,0,Never true,0,0.0,No,0.0,0.0,0.0,0.0,High,High,Secure
f6zmkc7huslxwgks36icf6zmkcaio26h,,Female,40 to 44,No,Living on my own WITH children under 18,7.0,Worse,Some of the time,Some of the time,To some extent,Tend to disagree,0,0,0,0,,Olio (helped me so much),,0.0,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,Living in rented accommodation from Housing Association,,Don't know,Yes,0.0,0.0,0.0,1.0,1,,0.0,Almost every month,Almost every month,Some months but not every month,,,,,Not working- looking after house/ children,,,,Prefer not to say,90424.0,2022-11-27 14:08:00,2022-11-27 14:19:00,00:11:15,2022-11-27,1,1.0,1,Sometimes true,1,1.0,No,0.0,7.0,2.0,2.0,Very Low,Low,Moderate Risk
zqqmqgw1zl14jq3w2ja4zqqmqghhzo3p,,Male,35 to 39,No,Living with partner/ spouse/ older relative WITH children under 18,8.0,Better,Some of the time,Some of the time,To some extent,Definitely agree,1,0,0,1,,,,0.0,,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,,1.0,0.0,1.0,1.0,1.0,1.0,Living in rented accommodation from Housing Association,,Don't know,No,0.0,1.0,0.0,1.0,0,,0.0,Never,1 or 2 months,1 or 2 months,Working full-time,,,,,,,,"£37,901- £58,900 p.a.",90525.0,2022-11-22 16:50:00,2022-11-22 16:56:00,00:05:55,2022-11-22,1,1.0,1,Often true,1,1.0,Yes,0.0,6.0,7.0,2.0,Very Low,Very Low,Moderate Risk
9wxxaxnllqgvgcs8bw9wxxnbgxvaasm6,,Female,25 to 29,No,Living with partner/ spouse (NO children or children have left home),8.0,The same,Some of the time,Some of the time,To a large extent,Tend to agree,0,0,0,0,None of the above,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Buying the house on a mortgage,,Don't know,No,0.0,0.0,0.0,0.0,0,,0.0,1 or 2 months,1 or 2 months,Never,Working full-time,,,,,,,,"£37,901- £58,900 p.a.",91738.0,2022-11-23 11:03:00,2022-11-23 11:06:00,00:03:06,2022-11-22,1,1.0,1,Never true,1,0.0,,0.0,2.0,0.0,0.0,Marginal,High,Secure
niajfy5dxsmjkok29axlniajf403xr58,,Female,25 to 29,No,Living with partner/ spouse (NO children or children have left home),7.0,Better,Some of the time,Some of the time,To some extent,Tend to disagree,0,0,0,1,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Owning the house outright,,Don't know,Yes,0.0,0.0,0.0,0.0,0,,0.0,1 or 2 months,,Some months but not every month,Working full-time,,,,,,,,"£37,901- £58,900 p.a.",91771.0,2022-11-22 22:46:00,2022-11-22 22:49:00,00:03:10,2022-11-22,1,1.0,0,Never true,1,0.0,,0.0,1.0,0.0,0.0,Marginal,High,Secure
vv6wx8ush2u3r8uvvisghabtcufdpisg,,Female,40 to 44,Yes,Living with partner/ spouse (NO children or children have left home),8.0,The same,Hardly ever or never,Hardly ever or never,To a large extent,Definitely agree,0,0,1,0,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Buying the house on a mortgage,,B,No,0.0,0.0,0.0,0.0,0,,0.0,1 or 2 months,1 or 2 months,Never,Working full-time,,,,,,,,"£37,901- £58,900 p.a.",92781.0,2022-11-22 18:26:00,2022-11-22 18:32:00,00:06:29,2022-11-22,1,1.0,0,Never true,1,0.0,,1.0,1.0,0.0,1.0,Marginal,High,Moderate Risk
oqouag9rnuwkych2f85oqouag95pi2vz,,Female,35 to 39,No,Living with partner/ spouse/ older relative WITH children under 18,8.0,The same,Hardly ever or never,Hardly ever or never,To a large extent,Tend to disagree,0,0,0,0,,Olio,,0.0,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,0.0,0.0,1.0,1.0,0.0,0.0,Renting from private landlord,,E,Yes,1.0,1.0,0.0,1.0,0,,0.0,Almost every month,Never,Almost every month,Working full-time,,,,,,,,"£37,901- £58,900 p.a.",93362.0,2022-11-23 18:06:00,2022-11-23 18:12:00,00:06:02,2022-11-22,1,1.0,1,Often true,1,1.0,No,0.0,8.0,4.0,3.0,Very Low,Low,High Risk
zo0fxzj0khabkbf9xzo0qw76rdlwwvxy,,Female,35 to 39,No,Living with partner/ spouse/ older relative WITH children under 18,8.0,Better,Some of the time,Some of the time,To a large extent,Tend to agree,0,0,0,0,None of the above,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Buying the house on a mortgage,,Don't know,No,0.0,0.0,0.0,0.0,0,,0.0,Never,Never,Never,Working full-time,,,,,,,,"More than £58,900 p.a.",96499.0,2022-11-22 15:53:00,2022-11-22 15:55:00,00:02:04,2022-11-22,1,1.0,0,Never true,0,0.0,No,0.0,0.0,0.0,0.0,High,High,Secure
6nbjdqkcp8rjdbej6nbjdqee2sqgfkyt,,Female,35 to 39,No,Living with partner/ spouse/ older relative WITH children under 18,10.0,Better,Often,Some of the time,To some extent,Tend to disagree,0,0,0,0,None of the above,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,Living in rented accommodation arranged by the Local Authority,,Don't know,No,0.0,0.0,0.0,0.0,0,,0.0,Never,Some months but not every month,Never,Working full-time,,,,,,,,"£24,301- £37,900 p.a.",99805.0,2022-11-23 07:41:00,2022-11-23 07:47:00,00:05:30,2022-11-22,1,1.0,1,Sometimes true,1,1.0,No,0.0,2.0,2.0,0.0,Marginal,Low,Secure
gd8ipwwbglre39jilh8nnhxgd8ipjszi,,Male,35 to 39,No,Living with partner/ spouse/ older relative WITH children under 18,9.0,The same,Hardly ever or never,Hardly ever or never,To a large extent,Tend to agree,0,0,0,0,None of the above,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Buying the house on a mortgage,,Don't know,No,0.0,0.0,0.0,0.0,0,,0.0,Never,Never,Never,Working full-time,,,,,,,,"More than £58,900 p.a.",101733.0,2022-11-22 21:32:00,2022-11-22 21:36:00,00:03:26,2022-11-22,1,1.0,0,Never true,0,0.0,No,0.0,0.0,0.0,0.0,High,High,Secure
f4jmzn0zo9uucbkbh52ubf4jmzpeaa97,,Male,70 to 74,No,"Living with other adult family members (i.e. aged 18 or older, such as adult children, parents and/ or elderly relatives)",9.0,The same,Hardly ever or never,Hardly ever or never,To a large extent,Definitely agree,0,0,1,0,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Owning the house outright,,Don't know,No,0.0,0.0,0.0,0.0,0,,0.0,Never,,Never,,,,Retired,,,,,"£24,301- £37,900 p.a.",106571.0,2022-11-27 14:02:00,2022-11-27 14:11:00,00:09:29,2022-11-27,1,1.0,0,Never true,0,0.0,,0.0,0.0,0.0,0.0,High,High,Secure
viugb4pus0hwslwuyrsebviugtc01mpj,,Female,30 to 34,Yes,Living on my own WITH children under 18,2.0,Worse,Hardly ever or never,Often,To some extent,Definitely disagree,1,0,1,0,,,,0.0,,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,,0.0,0.0,0.0,0.0,1.0,0.0,Renting from private landlord,,Don't know,No,0.0,1.0,0.0,1.0,1,,0.0,Some months but not every month,Some months but not every month,1 or 2 months,,Working part-time,,,,,,,"Less than £14,900 p.a.",108638.0,2022-11-23 07:13:00,2022-11-23 07:21:00,00:07:35,2022-11-22,1,1.0,1,Sometimes true,1,0.0,No,0.0,7.0,2.0,3.0,Very Low,Low,High Risk
u9vappcjdcvit8a81gu9vapjncix7bg8,,Female,30 to 34,No,"Living with other adults that are non-family members, such as friends/ flatmates",7.0,The same,Hardly ever or never,Hardly ever or never,To a large extent,Tend to disagree,0,0,0,0,None of the above,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Renting from private landlord,,Don't know,No,0.0,0.0,0.0,0.0,0,,0.0,Never,1 or 2 months,Never,Working full-time,,,,,,,,"More than £58,900 p.a.",115687.0,2022-11-22 15:33:00,2022-11-22 15:37:00,00:04:44,2022-11-22,1,1.0,0,Never true,0,0.0,,1.0,0.0,0.0,1.0,High,High,Moderate Risk
vfboqa7drdlytg1vfbcyurbq4ch3nw92,,Female,25 to 29,No,"Living with other adults that are non-family members, such as friends/ flatmates",10.0,Much better,Hardly ever or never,Hardly ever or never,To a large extent,Tend to disagree,0,0,0,0,None of the above,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Renting from private landlord,,C,No,0.0,0.0,0.0,0.0,0,,0.0,Never,Never,Never,Working full-time,,,,,,,,"More than £58,900 p.a.",119913.0,2022-11-23 08:46:00,2022-11-23 08:49:00,00:03:00,2022-11-22,1,1.0,0,Never true,0,0.0,,0.0,0.0,0.0,0.0,High,High,Secure
8a30vihhcngxygnca8a30vikkfvgdfc1,,Female,30 to 34,No,Living with partner/ spouse (NO children or children have left home),9.0,The same,Some of the time,Hardly ever or never,To some extent,Definitely disagree,0,0,0,0,None of the above,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Renting from private landlord,,B,No,0.0,0.0,0.0,0.0,0,,0.0,Never,Never,1 or 2 months,Working full-time,,,,,,,,"More than £58,900 p.a.",124033.0,2022-11-22 17:15:00,2022-11-22 17:20:00,00:05:30,2022-11-22,1,1.0,0,Never true,0,0.0,,0.0,0.0,0.0,0.0,High,High,Secure
